index.html	L2642	buildPrototypeResult	"strap": "Красота важна сама по себе, но не всегда автоматически становится возбуждением.",
index.html	L2643	buildPrototypeResult	"summary": "Этот профиль быстро замечает гармонию формы, композицию и визуальную сцену. Эротический отклик становится глубже, когда к эстетике добавляются живой контекст, взаимность или сенсорная насыщенность.",
index.html	L2648	buildPrototypeResult	"эстетическая восприимчивость"
index.html	L2653	buildPrototypeResult	"целостная форма"
index.html	L2658	buildPrototypeResult	"сценографический контекст"
index.html	L2663	buildPrototypeResult	"эротическая активация красотой"
index.html	L2668	buildPrototypeResult	"устойчивость при знакомстве"
index.html	L2672	buildPrototypeResult	"хорошая визуальная среда",
index.html	L2673	buildPrototypeResult	"выразительная форма без давления",
index.html	L2674	buildPrototypeResult	"живой ответ партнёра"
index.html	L2676	buildPrototypeResult	"watch": "Высокая эстетическая чувствительность не означает автоматически высокий уровень сексуального желания."
index.html	L2680	buildPrototypeResult	"name": "Взаимный соавтор",
index.html	L2681	buildPrototypeResult	"strap": "Желание усиливается, когда эротический момент создаётся вдвоём.",
index.html	L2682	buildPrototypeResult	"summary": "Здесь особенно заметны взаимный отклик, совместное создание атмосферы и самостоятельная эротическая инициатива партнёра. Односторонняя режиссура может быстро обеднять вовлечение, даже при физической привлекательности.",
index.html	L2687	buildPrototypeResult	"эротическая взаимность"
index.html	L2692	buildPrototypeResult	"соавторство"
index.html	L2697	buildPrototypeResult	"потребность в инициативе партнёра"
index.html	L2702	buildPrototypeResult	"восстановление контакта"
index.html	L2707	buildPrototypeResult	"активация красотой"
index.html	L2711	buildPrototypeResult	"явное встречное желание",
index.html	L2712	buildPrototypeResult	"инициатива с обеих сторон",
index.html	L2713	buildPrototypeResult	"совместная игра с атмосферой"
index.html	L2715	buildPrototypeResult	"watch": "Потребность во взаимности не равна тревожной зависимости от подтверждения отношений."
index.html	L2719	buildPrototypeResult	"name": "Динамический исследователь",
index.html	L2720	buildPrototypeResult	"strap": "Движение и вариативность оживляют интерес сильнее, чем статическая идеальность.",
index.html	L2721	buildPrototypeResult	"summary": "Профиль высоко реагирует на движение, смену ракурса и новизну, но способен находить новое внутри знакомой связи. Поэтому чувствительность к новизне здесь не превращается автоматически в зависимость от нового партнёра.",
index.html	L2726	buildPrototypeResult	"динамическая пластика"
index.html	L2731	buildPrototypeResult	"чувствительность к новизне"
index.html	L2736	buildPrototypeResult	"новизна внутри связи"
index.html	L2741	buildPrototypeResult	"зависимость от внешней новизны"
index.html	L2746	buildPrototypeResult	"выразительная интенсивность"
index.html	L2750	buildPrototypeResult	"вариативность",
index.html	L2751	buildPrototypeResult	"движение и живой жест",
index.html	L2752	buildPrototypeResult	"новые стороны знакомого человека"
index.html	L2754	buildPrototypeResult	"watch": "Высокая NR при высокой NRW и низкой END — принципиально другой рисунок, чем постоянная потребность в новом объекте."
index.html	L2758	buildPrototypeResult	"name": "Мультисенсорный реалист",
index.html	L2759	buildPrototypeResult	"strap": "Одного красивого образа мало — важна физически присутствующая сенсорная реальность.",
index.html	L2760	buildPrototypeResult	"summary": "Визуальное впечатление становится полноценным при добавлении реального прикосновения, голоса, запаха, температуры и близости тела. В воображении образ может быть привлекательным, но решающая глубина появляется в непосредственном контакте.",
index.html	L2765	buildPrototypeResult	"мультисенсорное погружение"
index.html	L2770	buildPrototypeResult	"визуально-тактильная симуляция"
index.html	L2775	buildPrototypeResult	"эротическая активация"
index.html	L2780	buildPrototypeResult	"замечание телесного ответа"
index.html	L2785	buildPrototypeResult	"соматическое препятствие"
index.html	L2789	buildPrototypeResult	"реальный сенсорный контакт",
index.html	L2790	buildPrototypeResult	"комфортная температура/запах/голос",
index.html	L2791	buildPrototypeResult	"физическое присутствие"
index.html	L2793	buildPrototypeResult	"watch": "Высокая потребность в реальных сенсорных сигналах не означает слабого воображения."
index.html	L2797	buildPrototypeResult	"name": "Визуально-тактильный симулятор",
index.html	L2798	buildPrototypeResult	"strap": "Взгляд сам по себе почти создаёт ощущение фактуры, объёма и прикосновения.",
index.html	L2799	buildPrototypeResult	"summary": "Этот пример показывает противоположную конфигурацию: зрительный образ способен вызывать почти осязательное переживание без физического контакта. Локальные анатомические детали и поверхность могут иметь самостоятельную значимость.",
index.html	L2804	buildPrototypeResult	"визуально-тактильная симуляция"
index.html	L2809	buildPrototypeResult	"анатомическая детализация"
index.html	L2814	buildPrototypeResult	"целостная форма"
index.html	L2819	buildPrototypeResult	"реальный мультисенсорный вход"
index.html	L2824	buildPrototypeResult	"эротическая активация"
index.html	L2828	buildPrototypeResult	"чёткая видимость",
index.html	L2829	buildPrototypeResult	"детали поверхности и рельефа",
index.html	L2830	buildPrototypeResult	"визуальная близость"
index.html	L2832	buildPrototypeResult	"watch": "HV и MS выглядят похожими в описании телесности, но измеряют разные механизмы."
index.html	L2836	buildPrototypeResult	"name": "Автономный эротизм",
index.html	L2837	buildPrototypeResult	"strap": "Близость комфортна, но желание лучше живёт, когда у каждого остаётся психологическое пространство.",
index.html	L2838	buildPrototypeResult	"summary": "Здесь эротическая автономность высока при низкой избегающей регуляции привязанности. Человек может доверять, принимать поддержку и сохранять эмоциональную связь, но чрезмерное слияние и фиксированные роли снижают эротическое напряжение.",
index.html	L2843	buildPrototypeResult	"эротическая автономность"
index.html	L2848	buildPrototypeResult	"избегающая регуляция"
index.html	L2853	buildPrototypeResult	"устойчивость при знакомстве"
index.html	L2858	buildPrototypeResult	"риск фамилиаризации"
index.html	L2863	buildPrototypeResult	"взаимность"
index.html	L2867	buildPrototypeResult	"пространство внутри близости",
index.html	L2868	buildPrototypeResult	"самостоятельность обоих",
index.html	L2869	buildPrototypeResult	"отсутствие полного бытового слияния"
index.html	L2871	buildPrototypeResult	"watch": "AUT нельзя автоматически трактовать как attachment avoidance."
index.html	L2875	buildPrototypeResult	"name": "Близость усиливает желание",
index.html	L2876	buildPrototypeResult	"strap": "Безопасность и знание человека не гасят эротизм, а могут делать его глубже.",
index.html	L2877	buildPrototypeResult	"summary": "Эмоциональная близость, надёжность и знакомство в этом профиле становятся ресурсом желания. Привычность сама по себе мало снижает эротическое значение партнёра, а восстановление после временных спадов остаётся доступным.",
index.html	L2882	buildPrototypeResult	"близость усиливает эротизм"
index.html	L2887	buildPrototypeResult	"устойчивость при знакомстве"
index.html	L2892	buildPrototypeResult	"уязвимость к привыканию"
index.html	L2897	buildPrototypeResult	"эротическое восстановление"
index.html	L2902	buildPrototypeResult	"аффективная ценность прикосновения"
index.html	L2906	buildPrototypeResult	"доверие",
index.html	L2907	buildPrototypeResult	"надёжная близость",
index.html	L2908	buildPrototypeResult	"возможность восстанавливать контакт после напряжения"
index.html	L2910	buildPrototypeResult	"watch": "Высокая безопасность не означает низкую интенсивность или отсутствие потребности в новизне."
index.html	L2914	buildPrototypeResult	"name": "Сильная химия, хрупкая привычность",
index.html	L2915	buildPrototypeResult	"strap": "Начальный импульс очень яркий, но повторяемость быстро снижает напряжение.",
index.html	L2916	buildPrototypeResult	"summary": "Этот пример демонстрирует разрыв между активацией и устойчивостью: интенсивность и новизна легко запускают сильное желание, однако знакомство и предсказуемость заметно ослабляют его, а внутреннее обновление связи даётся труднее.",
index.html	L2921	buildPrototypeResult	"выразительная интенсивность"
index.html	L2926	buildPrototypeResult	"чувствительность к новизне"
index.html	L2931	buildPrototypeResult	"уязвимость к привыканию"
index.html	L2936	buildPrototypeResult	"внешняя новизна"
index.html	L2941	buildPrototypeResult	"обновление внутри связи"
index.html	L2945	buildPrototypeResult	"сильный первый импульс",
index.html	L2946	buildPrototypeResult	"непредсказуемость",
index.html	L2947	buildPrototypeResult	"сознательное обновление сценариев"
index.html	L2949	buildPrototypeResult	"watch": "Это не прогноз длительности отношений и не характеристика способности любить или привязываться."
index.html	L2953	buildPrototypeResult	"name": "Селективный телесный контакт",
index.html	L2954	buildPrototypeResult	"strap": "Прикосновение может быть тёплым и значимым — но сильно зависит от человека, контекста и границы.",
index.html	L2955	buildPrototypeResult	"summary": "Профиль не избегает близости в целом, однако несексуальное прикосновение переживается очень контекстно. Незнакомое или неожиданное касание быстро вызывает телесное желание увеличить дистанцию, тогда как контакт с близким человеком может быть ресурсом поддержки.",
index.html	L2960	buildPrototypeResult	"контекст и человек"
index.html	L2965	buildPrototypeResult	"телесная граница"
index.html	L2970	buildPrototypeResult	"аффективная ценность"
index.html	L2975	buildPrototypeResult	"избегающая регуляция"
index.html	L2980	buildPrototypeResult	"телесный резонанс"
index.html	L2984	buildPrototypeResult	"предсказуемость прикосновения",
index.html	L2985	buildPrototypeResult	"доверие",
index.html	L2986	buildPrototypeResult	"уважение к телесным границам"
index.html	L2988	buildPrototypeResult	"watch": "Высокий TBR не является диагнозом тревоги, травмы или избегающей привязанности."
index.html	L2992	buildPrototypeResult	"name": "Телесно осознающий профиль",
index.html	L2993	buildPrototypeResult	"strap": "Собственные телесные сигналы хорошо замечаются и помогают понимать изменение возбуждения.",
index.html	L2994	buildPrototypeResult	"summary": "Этот пример отличается высокой субъективной заметностью и дифференциацией телесного ответа. Дыхание, движение, внимание и мышечный тонус переживаются как значимые для состояния, при этом внешняя визуальная активация может быть вполне умеренной.",
index.html	L2999	buildPrototypeResult	"замечание телесного ответа"
index.html	L3004	buildPrototypeResult	"понимание его смысла"
index.html	L3009	buildPrototypeResult	"телесная модуляция"
index.html	L3014	buildPrototypeResult	"соматическое препятствие"
index.html	L3019	buildPrototypeResult	"визуально-эротическая активация"
index.html	L3023	buildPrototypeResult	"внимание к телу",
index.html	L3024	buildPrototypeResult	"свободное дыхание и движение",
index.html	L3025	buildPrototypeResult	"низкий сенсорный дискомфорт"
index.html	L3027	buildPrototypeResult	"watch": "Самоотчётная телесная осознанность не равна объективной физиологической точности."
index.html	L3037	buildPrototypeResult	{ id: "act-i", label: "Акт I", title: "Увидеть внутреннюю систему", sections: ["why-important","life-energy","understand-desire"] },
index.html	L3038	buildPrototypeResult	{ id: "act-ii", label: "Акт II", title: "Понять различия и отношения", sections: ["two-systems","why-p120","what-p120-shows"] },
index.html	L3039	buildPrototypeResult	{ id: "act-iii", label: "Акт III", title: "Опора на науку и реальную жизнь", sections: ["science-foundation","life-importance","understand-earlier"] },
index.html	L3040	buildPrototypeResult	{ id: "act-iv", label: "Акт IV", title: "Открыть свою карту", sections: ["final"] }
index.html	L3043	buildPrototypeResult	{ after: "understand-desire", line: "Сильная искра и долгий огонь — не одно и то же." },
index.html	L3044	buildPrototypeResult	{ after: "what-p120-shows", line: "Встречаются две жизненные системы." },
index.html	L3045	buildPrototypeResult	{ after: "understand-earlier", line: "Некоторые части себя мы всю жизнь только чувствуем." }
index.html	L3051	buildPrototypeResult	act: "Акт I · Вовлечение",
index.html	L3052	buildPrototypeResult	hero: "Некоторые части себя мы всю жизнь только чувствуем.",
index.html	L3053	buildPrototypeResult	subtitle: "P-120 помогает увидеть, как именно вы переживаете притяжение, желание, тело, прикосновение, близость, свободу и отношения с другим человеком.\n\nНе через один ярлык.\nЧерез вашу собственную внутреннюю архитектуру.",
index.html	L3054	buildPrototypeResult	flash: "Понять свою сексуальность — значит понять один из способов, которыми жизнь проявляется через вас.",
index.html	L3056	buildPrototypeResult	"Сексуальность начинается намного раньше секса.",
index.html	L3057	buildPrototypeResult	"С того, кого мы замечаем.",
index.html	L3058	buildPrototypeResult	"Как на нас действует красота.",
index.html	L3059	buildPrototypeResult	"Как тело отвечает на взгляд, движение, голос или прикосновение.",
index.html	L3060	buildPrototypeResult	"Как близко мы готовы подпустить другого человека.",
index.html	L3061	buildPrototypeResult	"Что происходит с нашим желанием, когда отношения становятся знакомыми.",
index.html	L3062	buildPrototypeResult	"Почему с одним человеком хочется приблизиться, а рядом с другим — сохранить пространство.",
index.html	L3063	buildPrototypeResult	"Многие из этих процессов происходят почти автоматически.",
index.html	L3064	buildPrototypeResult	"Мы чувствуем их — но редко можем точно назвать.",
index.html	L3065	buildPrototypeResult	"P-120 создан, чтобы сделать эту внутреннюю систему видимой."
index.html	L3067	buildPrototypeResult	cta: "Увидеть свою карту",
index.html	L3074	buildPrototypeResult	act: "Акт I · Жизненность",
index.html	L3075	buildPrototypeResult	hero: "Сексуальность начинается не с секса.",
index.html	L3076	buildPrototypeResult	subtitle: "Она начинается с импульса к жизни.\n\nК притяжению.\nК соединению.\nК красоте.\nК продолжению себя.\nК созданию того, чего раньше не существовало.",
index.html	L3077	buildPrototypeResult	flash: "Желание рождает движение. Осознанность задаёт ему направление.",
index.html	L3079	buildPrototypeResult	"Человек способен не только испытывать желание.",
index.html	L3080	buildPrototypeResult	"Он способен придавать ему направление.",
index.html	L3081	buildPrototypeResult	"Желание может стать близостью.",
index.html	L3082	buildPrototypeResult	"Нежностью.",
index.html	L3083	buildPrototypeResult	"Любовью.",
index.html	L3084	buildPrototypeResult	"Рождением ребёнка.",
index.html	L3085	buildPrototypeResult	"Созданием семьи.",
index.html	L3086	buildPrototypeResult	"Творчеством.",
index.html	L3087	buildPrototypeResult	"Амбицией.",
index.html	L3088	buildPrototypeResult	"Проектом.",
index.html	L3089	buildPrototypeResult	"Стремлением создавать красивое, новое и живое.",
index.html	L3090	buildPrototypeResult	"Мы не утверждаем, что существует измеримая «мистическая сексуальная энергия».",
index.html	L3091	buildPrototypeResult	"Но стремление к соединению, продолжению, удовольствию и созданию действительно является одной из фундаментальных частей человеческого опыта.",
index.html	L3092	buildPrototypeResult	"Понимать эту часть себя — значит не подавлять её и не становиться её заложником.",
index.html	L3093	buildPrototypeResult	"А научиться видеть, что именно происходит внутри вас."
index.html	L3095	buildPrototypeResult	cta: "Понять себя глубже",
index.html	L3102	buildPrototypeResult	act: "Акт I · Осознанность",
index.html	L3103	buildPrototypeResult	hero: "Что на самом деле означает ваше желание?",
index.html	L3104	buildPrototypeResult	subtitle: "Не только кого вы хотите.\n\nНо почему.\nКогда.\nКаким образом.\n\nИ что происходит с вами после того, как первоначальное притяжение уже возникло.",
index.html	L3105	buildPrototypeResult	flash: "Зрелость — не отсутствие желания. Это способность понимать, что с вами происходит.",
index.html	L3107	buildPrototypeResult	"Почему вам сейчас хочется прикосновения?",
index.html	L3108	buildPrototypeResult	"Почему иногда оно раздражает?",
index.html	L3109	buildPrototypeResult	"Почему с одним человеком вы легко расслабляетесь, а рядом с другим всё тело остаётся напряжённым?",
index.html	L3110	buildPrototypeResult	"Почему кому-то необходима глубокая эмоциональная близость для появления желания, а другому требуется пространство и ощущение отдельности?",
index.html	L3111	buildPrototypeResult	"Почему после конфликта один человек ищет физического сближения, а другой не способен его переносить?",
index.html	L3112	buildPrototypeResult	"Почему знакомство укрепляет желание у одних людей — и постепенно снижает его у других?",
index.html	L3113	buildPrototypeResult	"Чем лучше человек понимает собственную систему, тем меньше партнёру приходится её угадывать."
index.html	L3115	buildPrototypeResult	cta: "Исследовать свою систему",
index.html	L3122	buildPrototypeResult	act: "Акт II · Отношения",
index.html	L3123	buildPrototypeResult	hero: "В отношениях встречаются не два набора предпочтений.",
index.html	L3124	buildPrototypeResult	subtitle: "Встречаются два способа чувствовать жизнь.",
index.html	L3125	buildPrototypeResult	flash: "Как двум людям жить рядом, не уменьшая жизненность друг друга?",
index.html	L3127	buildPrototypeResult	"Две интенсивности желания.",
index.html	L3128	buildPrototypeResult	"Два отношения к телу.",
index.html	L3129	buildPrototypeResult	"Две потребности в прикосновении.",
index.html	L3130	buildPrototypeResult	"Два способа приближаться и отдаляться.",
index.html	L3131	buildPrototypeResult	"Два отношения к новизне.",
index.html	L3132	buildPrototypeResult	"Две потребности в свободе.",
index.html	L3133	buildPrototypeResult	"Два способа переживать безопасность.",
index.html	L3134	buildPrototypeResult	"Две системы привязанности.",
index.html	L3135	buildPrototypeResult	"Два способа восстанавливать близость после напряжения.",
index.html	L3136	buildPrototypeResult	"Совместимость не означает, что эти системы должны быть одинаковыми.",
index.html	L3137	buildPrototypeResult	"Иногда различия создают притяжение.",
index.html	L3138	buildPrototypeResult	"Иногда требуют диалога.",
index.html	L3139	buildPrototypeResult	"Иногда хорошо поддаются адаптации.",
index.html	L3140	buildPrototypeResult	"А некоторые начинают годами создавать напряжение, которое люди долго не умеют даже назвать."
index.html	L3142	buildPrototypeResult	cta: "Увидеть свою сторону отношений",
index.html	L3149	buildPrototypeResult	act: "Акт II · Уникальность",
index.html	L3150	buildPrototypeResult	hero: "Не один балл.\nНе один тип.\nНе один ответ.",
index.html	L3151	buildPrototypeResult	subtitle: "P-120 не пытается решить сложность человеческой близости одной цифрой.\n\nОн рассматривает её как систему независимых, но взаимодействующих процессов.",
index.html	L3152	buildPrototypeResult	flash: "То, что обычно смешивают, P-120 старается разделить и увидеть.",
index.html	L3154	buildPrototypeResult	"Красота и сексуальное возбуждение — не одно и то же.",
index.html	L3155	buildPrototypeResult	"Потребность в новизне и потребность в новом партнёре — не одно и то же.",
index.html	L3156	buildPrototypeResult	"Любовь к прикосновению и зависимость желания от прикосновения — не одно и то же.",
index.html	L3157	buildPrototypeResult	"Эмоциональная близость и эротическое желание — не одно и то же.",
index.html	L3158	buildPrototypeResult	"Автономность и избегание близости — не одно и то же.",
index.html	L3159	buildPrototypeResult	"Сильная первоначальная химия и способность сохранять желание годами — не одно и то же.",
index.html	L3160	buildPrototypeResult	"Умение замечать реакцию собственного тела и способность понимать её смысл — тоже разные процессы.",
index.html	L3161	buildPrototypeResult	"Именно в этих различиях начинает проявляться индивидуальная архитектура человека."
index.html	L3163	buildPrototypeResult	cta: "Узнать свою архитектуру",
index.html	L3170	buildPrototypeResult	act: "Акт II · Карта",
index.html	L3171	buildPrototypeResult	hero: "Не «насколько вы сексуальны».\n\nА как именно устроена ваша близость.",
index.html	L3172	buildPrototypeResult	subtitle: "P-120 исследует несколько уровней человеческого опыта — от первого импульса притяжения до динамики длительных отношений.",
index.html	L3173	buildPrototypeResult	flash: "Сильная искра и долгий огонь — не одно и то же.",
index.html	L3175	buildPrototypeResult	"что именно захватывает ваше внимание;",
index.html	L3176	buildPrototypeResult	"как красота превращается — или не превращается — в желание;",
index.html	L3177	buildPrototypeResult	"какую роль играют движение, форма, детали, свет и мультисенсорность;",
index.html	L3178	buildPrototypeResult	"насколько важен живой ответ партнёра;",
index.html	L3179	buildPrototypeResult	"нужно ли вам эротическое соавторство;",
index.html	L3180	buildPrototypeResult	"как вы относитесь к новизне;",
index.html	L3181	buildPrototypeResult	"способно ли желание обновляться внутри знакомой связи;",
index.html	L3182	buildPrototypeResult	"что происходит с ним при повторяемости и рутине;",
index.html	L3183	buildPrototypeResult	"как эмоциональная близость влияет на эротизм;",
index.html	L3184	buildPrototypeResult	"насколько важна автономность;",
index.html	L3185	buildPrototypeResult	"как вы переживаете прикосновение;",
index.html	L3186	buildPrototypeResult	"как регулируете значимую близость;",
index.html	L3187	buildPrototypeResult	"как замечаете и различаете реакции собственного тела;",
index.html	L3188	buildPrototypeResult	"и как потенциально восстанавливается ваша эротическая система после охлаждения."
index.html	L3190	buildPrototypeResult	cta: "Посмотреть, что исследует P-120",
index.html	L3197	buildPrototypeResult	act: "Акт III · Научная уверенность",
index.html	L3198	buildPrototypeResult	hero: "Научная база — не украшение.\n\nЭто фундамент.",
index.html	L3199	buildPrototypeResult	subtitle: "P-120 создаётся на пересечении современной сексологии, психологии отношений, исследований привязанности, прикосновения, телесной осознанности, эстетического восприятия и динамики желания.",
